kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;type_gasinstallatie;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;zuinigheidsclassificatie;maximum_ondersteunende_snelheid;maximale_constructiesnelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;europese_voertuigcategorie_toevoeging;europese_uitvoeringcategorie_toevoeging;prijs_per_cilinder
00TRT6;Personenauto;BMW;530D XDRIVE;20230831;20150528;stationwagen;GRIJS;Niet geregistreerd;6;1840;1940;20110831;20120323;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.10;297;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-08-31T00:00:00.000;2015-05-28T00:00:00.000;2011-08-31T00:00:00.000;2012-03-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;491;0;2520;0;4610;7935;5;2993;2520;750;2000;98373.0;5K;e1*2007/46*0455*02;MW91;5B;0;B;0.00;;;;;;16395.5
00TRX4;Personenauto;BMW;1ER REIHE;20221013;20211013;stationwagen;BLAUW;Niet geregistreerd;4;1320;1420;20120329;20120329;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.06;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-10-13T00:00:00.000;2021-10-13T00:00:00.000;2012-03-29T00:00:00.000;2012-03-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1875;0;3150;6950;5;1995;1875;690;1200;36910.0;1K4;e1*2007/46*0283*05;1C71;5A200;0;C;0.00;;;;;;9227.5
00TRX5;Personenauto;BMW;1ER REIHE;20230729;20150806;stationwagen;BLAUW;Niet geregistreerd;4;1285;1385;20120330;20120330;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-29T00:00:00.000;2015-08-06T00:00:00.000;2012-03-30T00:00:00.000;2012-03-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1840;0;3115;4407;5;1598;1840;650;1200;32301.0;1K4;e1*2007/46*0283*05;1A11;5A200;0;B;;;;;;;8075.25
00TSH4;Personenauto;BMW;118I;20230414;20200506;cabriolet;ZWART;Niet geregistreerd;4;1395;1495;20120405;20120405;Geen verstrekking in Open Data;Ja;2;4;M1;r. motorruimte;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-14T00:00:00.000;2020-05-06T00:00:00.000;2012-04-05T00:00:00.000;2012-04-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;436;0;1860;0;3135;6999;4;1995;1860;670;1200;43527.0;1C;e1*2007/46*0277*02;UM11;5A;0;C;0.00;;;;;;10881.75
00TSH5;Personenauto;BMW;318I;20230706;20200706;sedan;ZWART;Niet geregistreerd;4;1335;1435;20120402;20120402;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-06T00:00:00.000;2020-07-06T00:00:00.000;2012-04-02T00:00:00.000;2012-04-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1880;0;3205;5575;5;1995;1880;695;1250;33898.0;3L;e1*2007/46*0314*04;PF51;5C;0;B;0.00;;;;;;8474.5
00TSL4;Personenauto;BMW;528I;20230629;20180413;sedan;GRIJS;Niet geregistreerd;6;1630;1730;20110629;20120405;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.11;297;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-06-29T00:00:00.000;2018-04-13T00:00:00.000;2011-06-29T00:00:00.000;2012-04-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;490;0;2265;0;4355;10062;5;2996;2265;750;2000;83986.0;5L;e1*2007/46*0363*04;FS51;5B;0;B;0.00;;;;;;13997.666666666666
00TSZ5;Personenauto;BMW;1ER REIHE;20230823;20220826;stationwagen;GRIJS;Niet geregistreerd;4;1265;1365;20120405;20120405;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-08-23T00:00:00.000;2022-08-26T00:00:00.000;2012-04-05T00:00:00.000;2012-04-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1820;0;3095;4369;5;1598;1820;650;1200;33870.0;1K4;e1*2007/46*0283*05;1A11;5H200;0;B;;;;;;;8467.5
00TTR2;Personenauto;BMW;3ER REIHE;20230407;20170915;stationwagen;BLAUW;Niet geregistreerd;4;1405;1505;20120407;20120407;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-07T00:00:00.000;2017-09-15T00:00:00.000;2012-04-07T00:00:00.000;2012-04-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1970;0;3295;5940;5;1995;1970;695;1250;37162.0;3K;e1*2007/46*0315*04;US31;5C;0;B;0.00;;;;;;9290.5
00TTS3;Personenauto;BMW;X REIHE;20230516;20120406;stationwagen;BRUIN;Niet geregistreerd;6;2050;2150;20080530;20120403;Geen verstrekking in Open Data;Nee;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;293;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-05-16T00:00:00.000;2012-04-06T00:00:00.000;2008-05-30T00:00:00.000;2012-04-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;485;0;2755;0;5575;17712;5;2993;2755;750;2700;86389.0;X70;e1*2001/116*0420*04;FF41;AF;0;D;;;;;;;14398.166666666666
00TTV9;Personenauto;BMW;3ER REIHE;20230713;20171219;sedan;ZWART;Niet geregistreerd;4;1405;1505;20120411;20120411;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-13T00:00:00.000;2017-12-19T00:00:00.000;2012-04-11T00:00:00.000;2012-04-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1980;0;0;6691;5;1995;1980;;;43949.0;3L;e1*2007/46*0314*07;3E11;5A0R0;0;A;;;;;;;10987.25
00TTX9;Personenauto;BMW;X REIHE;20230707;20221004;stationwagen;ZWART;Niet geregistreerd;6;2085;2185;20081203;20120411;Geen verstrekking in Open Data;Ja;4;4;M1;r. schroefveerkoker;;0.10;293;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-07-07T00:00:00.000;2022-10-04T00:00:00.000;2008-12-03T00:00:00.000;2012-04-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;485;0;2790;0;5610;16792;5;2993;2790;750;2700;104694.0;X70;e1*2001/116*0420*05;FF01;AB;0;D;;;;;;;17449.0
00TVD7;Personenauto;BMW;3ER REIHE;20230426;20180928;sedan;ROOD;Niet geregistreerd;4;1395;1495;20120423;20120423;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.09;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-26T00:00:00.000;2018-09-28T00:00:00.000;2012-04-23T00:00:00.000;2012-04-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1970;0;3545;6303;5;1997;1970;695;1500;47469.0;3L;e1*2007/46*0314*07;3B11;5A200;0;B;0.00;;;;;;11867.25
00TVH7;Personenauto;BMW;1ER REIHE;20230602;20150219;stationwagen;GRIJS;Niet geregistreerd;4;1290;1390;20120418;20120418;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.09;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-06-02T00:00:00.000;2015-02-19T00:00:00.000;2012-04-18T00:00:00.000;2012-04-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1845;0;3120;5102;5;1598;1845;670;1200;40446.0;1K4;e1*2007/46*0283*05;1A31;5A200;0;B;0.00;;;;;;10111.5
00TVN7;Personenauto;BMW;318I;20230327;20190327;cabriolet;WIT;Niet geregistreerd;4;1570;1670;20110131;20120413;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;;0.06;276;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-03-27T00:00:00.000;2019-03-27T00:00:00.000;2011-01-31T00:00:00.000;2012-04-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;461;0;2025;0;3350;7025;4;1995;2025;695;1250;49000.0;3C;e1*2007/46*0316*02;DV71;5A;0;B;0.00;;;;;;12250.0
00TVT3;Personenauto;BMW;1ER REIHE;20230501;20221002;stationwagen;GRIJS;Niet geregistreerd;4;1285;1385;20120425;20120425;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-01T00:00:00.000;2022-10-02T00:00:00.000;2012-04-25T00:00:00.000;2012-04-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1840;0;3115;4340;5;1598;1840;650;1200;34530.0;1K4;e1*2007/46*0283*05;1A11;5A100;0;B;;;;;;;8632.5
00TVT4;Personenauto;BMW;335I;20230413;20201201;cabriolet;ZWART;Niet geregistreerd;6;1725;1825;20120419;20120419;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;;0.12;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-13T00:00:00.000;2020-12-01T00:00:00.000;2012-04-19T00:00:00.000;2012-04-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;461;0;2180;0;3955;18783;4;2979;2180;750;1700;79389.0;3C;e1*2007/46*0316*04;DX71;5B;0;F;0.00;;;;;;13231.5
00TVZ5;Personenauto;BMW;1ER REIHE;20230502;20171026;stationwagen;BRUIN;Niet geregistreerd;4;1285;1385;20120424;20120424;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-02T00:00:00.000;2017-10-26T00:00:00.000;2012-04-24T00:00:00.000;2012-04-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1840;0;3115;4551;5;1598;1840;650;1200;33980.0;1K4;e1*2007/46*0283*05;1A11;5A200;0;B;;;;;;;8495.0
00TXH3;Personenauto;BMW;5ER REIHE;20221203;20220205;sedan;ZWART;Niet geregistreerd;4;1585;1685;20120427;20120427;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;297;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-12-03T00:00:00.000;2022-02-05T00:00:00.000;2012-04-27T00:00:00.000;2012-04-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;490;0;2220;0;4310;7522;5;1997;2220;750;2000;53695.0;5L;e1*2007/46*0363*06;XG11;5A100;0;A;0.00;;;;;;13423.75
00TXK9;Personenauto;BMW;1ER REIHE;20230817;20180813;stationwagen;ZWART;Niet geregistreerd;4;1285;1385;20120426;20120426;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.06;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-08-17T00:00:00.000;2018-08-13T00:00:00.000;2012-04-26T00:00:00.000;2012-04-26T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1840;0;3115;6644;5;1995;1840;690;1200;35343.0;1K4;e1*2007/46*0283*05;1C71;5H200;0;C;;;;;;;8835.75
00TXP8;Personenauto;BMW;118I;20230502;20120502;cabriolet;ZWART;Niet geregistreerd;4;1420;1520;20120502;20120502;Geen verstrekking in Open Data;Ja;2;4;M1;r. motorruimte;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-02T00:00:00.000;2012-05-02T00:00:00.000;2012-05-02T00:00:00.000;2012-05-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;436;0;1885;0;3160;8261;4;1995;1885;670;1200;49251.0;1C;e1*2007/46*0277*04;UM11;5B;0;D;0.00;;;;;;12312.75
00TZD5;Personenauto;BMW;3ER REIHE;20230502;20140626;stationwagen;ROOD;Niet geregistreerd;4;1480;1580;20120502;20120502;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-02T00:00:00.000;2014-06-26T00:00:00.000;2012-05-02T00:00:00.000;2012-05-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;2045;0;0;7288;5;1995;2045;;;45905.0;3K;e1*2007/46*0315*05;UY71;5A;0;B;;;;;;;11476.25
00TZX9;Personenauto;BMW;525D;20230430;20140227;sedan;GRIJS;Niet geregistreerd;6;1665;1765;20101223;20120507;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;297;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-04-30T00:00:00.000;2014-02-27T00:00:00.000;2010-12-23T00:00:00.000;2012-05-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;490;0;2300;0;4390;12131;5;2993;2300;750;2000;71366.0;5L;e1*2007/46*0363*03;FW31;5A;0;C;0.00;;;;;;11894.333333333334
00XBB2;Personenauto;BMW;3ER REIHE;20230103;20190103;sedan;ZWART;Niet geregistreerd;4;1405;1505;20120629;20120629;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;281;Nee;Nee;Nee;2021;Logisch;00;Ja;2023-01-03T00:00:00.000;2019-01-03T00:00:00.000;2012-06-29T00:00:00.000;2012-06-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1980;0;0;7117;5;1995;1980;;;48945.0;3L;e1*2007/46*0314*07;3E11;5A0R0;0;A;;;;;;;12236.25
00XBF2;Personenauto;BMW;1ER REIHE;20230511;20171102;stationwagen;GRIJS;Niet geregistreerd;4;1320;1420;20120511;20120511;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-11T00:00:00.000;2017-11-02T00:00:00.000;2012-05-11T00:00:00.000;2012-05-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1875;0;3150;6811;5;1995;1875;690;1200;38307.0;1K4;e1*2007/46*0283*05;1C11;5A100;0;C;0.00;;;;;;9576.75
00XBF3;Personenauto;BMW;1ER REIHE;20231005;20151016;stationwagen;ZWART;Niet geregistreerd;4;1285;1385;20120618;20120618;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-10-05T00:00:00.000;2015-10-16T00:00:00.000;2012-06-18T00:00:00.000;2012-06-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1840;0;3115;4626;5;1598;1840;650;1200;34859.0;1K4;e1*2007/46*0283*05;1A11;5A200;0;B;;;;;;;8714.75
00XBK3;Personenauto;BMW;1ER REIHE;20230308;20160810;stationwagen;GRIJS;Niet geregistreerd;4;1290;1390;20120509;20120509;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.09;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-08T00:00:00.000;2016-08-10T00:00:00.000;2012-05-09T00:00:00.000;2012-05-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1845;0;3120;5130;5;1598;1845;670;1200;40770.0;1K4;e1*2007/46*0283*05;1A31;5A200;0;B;0.00;;;;;;10192.5
00XBK4;Personenauto;BMW;3ER REIHE;20230210;20200715;sedan;GRIJS;Niet geregistreerd;4;1430;1530;20120511;20120511;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.12;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-02-10T00:00:00.000;2020-07-15T00:00:00.000;2012-05-11T00:00:00.000;2012-05-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;2005;0;3680;7425;5;1997;2005;745;1600;54566.0;3L;e1*2007/46*0314*07;3A51;5A000;0;B;;;;;;;13641.5
00XBP1;Personenauto;BMW;318I;20230411;20190411;sedan;GRIJS;Niet geregistreerd;4;1335;1435;20120519;20120519;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-11T00:00:00.000;2019-04-11T00:00:00.000;2012-05-19T00:00:00.000;2012-05-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1880;0;3205;5661;5;1995;1880;695;1250;34901.0;3L;e1*2007/46*0314*04;PF51;5A;0;B;0.00;;;;;;8725.25
00XBP2;Personenauto;BMW;X REIHE;20230513;20200902;stationwagen;WIT;Niet geregistreerd;4;1700;1800;20120510;20120510;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-13T00:00:00.000;2020-09-02T00:00:00.000;2012-05-10T00:00:00.000;2012-05-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;465;0;2315;0;4815;12423;5;1995;2315;750;2400;72841.0;X3;e1*2007/46*0512*06;WY31;5A0A0;0;C;0.00;;;;;;18210.25
00XBS6;Personenauto;BMW;320D;20230708;20190513;sedan;GRIJS;Niet geregistreerd;4;1395;1495;20120516;20120516;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-08T00:00:00.000;2019-05-13T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1940;0;0;6345;5;1995;1940;;;39899.0;3L;e1*2007/46*0314*04;PP51;5A;0;A;;;;;;;9974.75
00XDB3;Personenauto;BMW;3ER REIHE;20230519;20140213;stationwagen;GRIJS;Niet geregistreerd;4;1405;1505;20120519;20120519;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-19T00:00:00.000;2014-02-13T00:00:00.000;2012-05-19T00:00:00.000;2012-05-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1970;0;3295;5676;5;1995;1970;695;1250;34074.0;3K;e1*2007/46*0315*04;US31;5C;0;B;0.00;;;;;;8518.5
00XDB4;Personenauto;BMW;520D;20220917;20220916;sedan;BLAUW;Niet geregistreerd;4;1600;1700;20120516;20120516;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;;0.08;297;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-09-17T00:00:00.000;2022-09-16T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;490;0;2235;0;4325;10802;5;1995;2235;750;2000;63922.0;5L;e1*2007/46*0363*04;FW11;5B;0;B;0.00;;;;;;15980.5
